201,31049,27880
202,15791,0
203,139143,139148
204,117,112
205,83524,83654
206,15685,0
207,28288,28290
208,1,0
209,250235,250840
210,1846,1825
211,361727,0
212,670,0
213,30879,27804
214,15674,0
215,83515,83736
216,7,8
217,139218,139039
218,15685,0
219,30857,27795
220,224,222
221,111251,111463
222,1894,1735
223,361423,0
224,0,0
225,27845,28123
226,15687,0
227,389791,0
228,119,111
229,391289,0
230,1779,1737
231,28705,28663
232,28,0
233,389636,0
234,1786,1766
235,83898,83638
236,670,0
237,30839,27795
238,8739,8696
239,389196,0
240,1,0
241,390173,0
242,15673,15651
243,28308,28264
244,669,0
245,83969,83961
246,1891,1757
247,28164,27795
248,28,0
249,31311,27769
250,5266,5290
251,389012,0
252,112,111
253,250307,250125
254,17413,0
255,27817,27760
256,0,0
257,3,0
258,7114,6984
259,140,0
260,1322,1310
261,474,437
262,69507,0
263,3,0
264,29,28
265,667,0
266,34749,35219
267,3513,0
268,3069,0
269,4,0
270,6986,6961
271,2,0
272,5,0
273,8726,8728
274,69519,0
275,21,21
276,470,436
277,3,0
278,69526,0
279,1778,1739
280,84,84
281,4,0
282,7515,6956
283,3,0
284,3060,0
285,117,111
286,6964,6958
287,139,0
288,0,1
289,15,4
290,20884,20893
291,13940,0
292,3066,0
293,5,0
294,7502,7501
295,665,0
296,139,0
297,1772,1765
298,76468,0
299,23,0
300,469,457
