3501,19,9
3502,16083,26
3503,15884,173
3504,30879,27794
3505,45,7
3506,237,0
3507,76971,6
3508,46,0
3509,78,49
3510,1325,1314
3511,1390,0
3512,5,0
3513,79,9
3514,389374,4
3515,55707,55511
3516,5,1
3517,2005,0
3518,297,0
3519,29,2
3520,223,218
3521,54,38
3522,36,2
3523,5,2
3524,61,0
3525,84035,83648
3526,339,59
3527,2124,0
3528,555,545
3529,1244,0
3530,5,1
3531,15693,13
3532,43,0
3533,2786,0
3534,33,1
3535,15667,3
3536,111182,111138
3537,69558,10
3538,706,11
3539,2783,0
3540,666,1
3541,971,0
3542,250369,250028
3543,120,0
3544,15,0
3545,40,8
3546,361613,3
3547,1995,0
3548,63,0
3549,76501,76515
3550,3065,1
3551,4121,396
3552,1895,1738
3553,24,14
3554,313,0
3555,3058,1
3556,17407,0
3557,2349,0
3558,31,0
3559,1766,0
3560,3501,0
3561,209,9
3562,69600,3
3563,58,39
3564,1780,1763
3565,59,13
3566,283,0
3567,175,5
3568,361431,0
3569,3988,362
3570,8723,8682
3571,1409,0
3572,569,9
3573,6,0
3574,538,0
3575,1316,1308
3576,76542,1
3577,3079,2
3578,317,0
3579,176,1
3580,83415,1
3581,2516,0
3582,361557,1
3583,2366,0
3584,0,0
3585,388988,5
3586,76491,16
3587,361698,69
3588,23,0
3589,14094,7
3590,13,7
3591,35102,35083
3592,12,0
3593,2871,0
3594,22,3
3595,65,30
3596,67,11
3597,15671,3
3598,3,0
3599,1696,372
3600,27841,27802
