9901,19170,0
9902,4811,0
9903,1240,3
9904,28,0
9905,10,8
9906,18658,2
9907,25613,0
9908,1246,0
9909,17,10
9910,129,39
9911,744,40
9912,701,1
9913,1778,1700
9914,4163,0
9915,24,7
9916,3513,13
9917,387751,2468
9918,38,2
9919,16048,0
9920,21399,21397
9921,1764,73
9922,149,3
9923,33684,0
9924,68,5
9925,34,28
9926,43,10
9927,153,0
9928,3128,1
9929,29498,0
9930,3,0
9931,21029,0
9932,360089,18
9933,152,3
9934,6255,0
9935,758,245
9936,30215,30265
9937,40,19
9938,3218,0
9939,1413,5
9940,3265,3
9941,25334,1
9942,181,0
9943,82574,312
9944,17652,8
9945,119083,118358
9946,6370,0
9947,146057,142286
9948,48,5
9949,21978,0
9950,395337,62
9951,16923,244
9952,3,0
9953,923,771
9954,3240,0
9955,89040,1
9956,74620,89
9957,1176,75
9958,188,177
9959,1287,1265
9960,3702,0
9961,226,29
9962,97,87
9963,167,24
9964,1552,251
9965,417,16
9966,81196,1
9967,26539,0
9968,3854,1
9969,2466,78
9970,64,1
9971,1391,720
9972,4,0
9973,21594,0
9974,4679,0
9975,37138,37165
9976,189,1
9977,896,815
9978,332,20
9979,1431,1378
9980,16,2
9981,243,84
9982,64,10
9983,88529,4021
9984,30,31
9985,771,63
9986,4286,0
9987,2060,19
9988,414654,53
9989,702,419
9990,59166,60126
9991,32573,861
9992,102,0
9993,1636,0
9994,368,339
9995,673,124
9996,9276,9273
9997,39,10
9998,3825,0
9999,16880,2
10000,5552,5558
