1,0,0
2,0,0
3,0,0
4,0,0
5,1,0
6,0,0
7,0,0
8,0,0
9,1,0
10,0,0
11,0,0
12,0,0
13,2,0
14,0,0
15,1,1
16,0,0
17,8,0
18,0,0
19,8,0
20,0,0
21,3,2
22,0,0
23,27,0
24,0,0
25,29,29
26,1,0
27,10,10
28,0,0
29,37,0
30,0,1
31,36,0
32,0,0
33,31,31
34,9,0
35,91,90
36,0,1
37,161,0
38,6,0
39,31,30
40,0,0
41,146,0
42,2,2
43,143,0
44,1,0
45,29,29
46,23,0
47,557,0
48,0,0
49,559,551
50,22,21
51,120,112
52,1,0
53,668,0
54,7,8
55,222,220
56,0,0
57,118,111
58,29,0
59,662,0
60,1,0
61,661,0
62,28,0
63,112,109
64,0,0
65,1335,1331
66,28,28
67,3168,0
68,6,0
69,503,453
70,88,94
71,3094,0
72,0,1
73,3103,0
74,167,0
75,479,460
76,5,0
77,910,883
78,28,28
79,3102,0
80,0,0
81,469,449
82,141,0
83,3536,1
84,2,1
85,1355,1314
86,144,0
87,489,436
88,0,0
89,3552,0
90,30,30
91,8866,8874
92,21,0
93,1954,1805
94,577,0
95,1818,1878
96,0,0
97,14040,0
98,591,554
99,1900,1833
100,21,22
