10901,106,33
10902,3515,54
10903,35883,0
10904,714,43
10905,38,6
10906,167,6
10907,941,883
10908,17591,6
10909,37482,0
10910,174,45
10911,2157,101
10912,33,0
10913,720,460
10914,17724,62
10915,1037,140
10916,1089,0
10917,145,21
10918,19035,1011
10919,98311,4082
10920,9804,9880
10921,88718,602
10922,19447,1
10923,4,2
10924,966,0
10925,98,68
10926,35,5
10927,400144,59
10928,45,0
10929,2474,97
10930,66,1
10931,754,701
10932,35,0
10933,409,348
10934,3387,2
10935,7736,7767
10936,288,0
10937,47138,0
10938,439,22
10939,33588,0
10940,32,10
10941,48,31
10942,6381,0
10943,1699,1648
10944,7845,7845
10945,400252,97
10946,14,7
10947,4262,29
10948,39,7
10949,40107,0
10950,3619,0
10951,431022,4634
10952,465,167
10953,196,1
10954,8619,0
10955,4,0
10956,3885,9
10957,26534,0
10958,6180,0
10959,19,14
10960,76631,1
10961,32950,110
10962,153295,153257
10963,37,16
10964,1419,0
10965,92775,91073
10966,9337,0
10967,318,263
10968,5,0
10969,319,61
10970,166,11
10971,769,52
10972,377216,6
10973,41677,0
10974,763,65
10975,37,33
10976,555,551
10977,3098,88
10978,87,75
10979,48831,0
10980,684,0
10981,75572,1068
10982,276,258
10983,22,8
10984,252,0
10985,82105,80632
10986,374,3
10987,36388,0
10988,3602,161
10989,149,1
10990,81768,1
10991,90,51
10992,423617,0
10993,31091,0
10994,429817,596
10995,43,5
10996,917,0
10997,792,510
10998,598,4
10999,1760,1705
11000,22,22
