10601,33821,0
10602,33,1
10603,1769,1759
10604,405333,0
10605,17158,4
10606,7422,0
10607,51582,0
10608,120988,118572
10609,64493,31010
10610,97,18
10611,75784,97
10612,12,3
10613,41312,0
10614,748,13
10615,356260,18
10616,197,0
10617,3017,87
10618,8609,0
10619,307,13
10620,698,1
10621,156,3
10622,18417,1013
10623,1008,0
10624,3609,0
10625,63,59
10626,267506,266392
10627,19691,0
10628,1256,0
10629,129,4
10630,162,72
10631,26764,0
10632,29,1
10633,146956,146704
10634,6,3
10635,44,11
10636,1075,0
10637,789,718
10638,373429,22
10639,30616,0
10640,34839,34923
10641,2113,83
10642,13,3
10643,1604,1578
10644,67,6
10645,579,32
10646,4611,0
10647,76721,76941
10648,15754,15742
10649,43,12
10650,3096,1
10651,26583,0
10652,1253,0
10653,4157,429
10654,54,17
10655,521,150
10656,140,0
10657,23728,0
10658,11224,5125
10659,25,14
10660,1487,1354
10661,856,458
10662,311,0
10663,31346,0
10664,178,5
10665,3105,2
10666,7722,0
10667,46287,0
10668,17455,1
10669,397101,6126
10670,13985,5
10671,2454,85
10672,61,8
10673,352,272
10674,30,2
10675,679,21
10676,76635,13
10677,1878,84
10678,200,190
10679,87255,3083
10680,3532,0
10681,110,40
10682,15730,6
10683,304,96
10684,778,0
10685,475,16
10686,69626,4
10687,27837,0
10688,76699,0
10689,76,60
10690,109,9
10691,36768,0
10692,1816,1814
10693,371,232
10694,4879,0
10695,60,13
10696,335088,3
10697,1602,1568
10698,312,22
10699,152,93
10700,15689,17
