10801,281,59
10802,28,10
10803,7,4
10804,3440,1
10805,287,11
10806,199,1
10807,43178,9496
10808,358455,1
10809,101,1
10810,670,39
10811,866,848
10812,741,3
10813,1065,949
10814,4951,0
10815,16919,1
10816,83549,81931
10817,658,589
10818,15,0
10819,253,219
10820,18,4
10821,2059,9
10822,184,123
10823,83030,5147
10824,149,1
10825,13,3
10826,5244,0
10827,36,26
10828,1151,0
10829,119296,119414
10830,30,18
10831,24892,0
10832,40,0
10833,82243,173
10834,8134,0
10835,388025,46
10836,7626,7445
10837,29527,0
10838,5339,0
10839,1902,92
10840,4,3
10841,1118,979
10842,74726,3
10843,288,37
10844,954,0
10845,417209,0
10846,45,10
10847,40084,0
10848,16814,0
10849,169,144
10850,146374,149429
10851,2883,24
10852,1064,0
10853,47544,0
10854,33064,30919
10855,85000,49
10856,774,44
10857,599,16
10858,4735,219
10859,48382,0
10860,85730,1
10861,25001,0
10862,4597,0
10863,3312,22
10864,14983,0
10865,884,32
10866,356,2
10867,38050,0
10868,31810,30298
10869,3301,91
10870,188,73
10871,693,316
10872,80240,0
10873,82304,7245
10874,5791,0
10875,22400,22552
10876,928,0
10877,86818,1452
10878,166,2
10879,301,112
10880,1393,1393
10881,1938,1851
10882,5234,0
10883,53843,0
10884,74,6
10885,70,68
10886,6523,0
10887,355143,150
10888,200,0
10889,45296,0
10890,16904,17150
10891,28522,0
10892,35,27
10893,1311,10
10894,192,176
10895,478,21
10896,426085,1
10897,46,14
10898,5008,0
10899,93838,10
10900,17741,2
