10201,66646,32824
10202,2934,0
10203,89691,176
10204,576,0
10205,81785,2
10206,488,479
10207,96704,5357
10208,31,0
10209,4312,357
10210,49,1
10211,34726,0
10212,185,11
10213,237,34
10214,5162,1
10215,418332,19
10216,191,0
10217,98,77
10218,74132,25
10219,678,578
10220,3291,0
10221,2162,80
10222,287,278
10223,41920,0
10224,33515,29884
10225,21,16
10226,3216,0
10227,25,6
10228,736,1
10229,358908,823
10230,29,0
10231,160,103
10232,161,1
10233,12,3
10234,154,2
10235,3793,1
10236,54,6
10237,462,409
10238,5124,0
10239,2826,82
10240,0,0
10241,268017,267763
10242,29,6
10243,26373,0
10244,387386,13
10245,43,0
10246,18084,722
10247,36192,0
10248,787,2
10249,248,80
10250,89058,89459
10251,3275,12
10252,415858,34
10253,41426,0
10254,396,1
10255,34,29
10256,25,0
10257,108,99
10258,393892,418
10259,41501,0
10260,7621,7711
10261,47,14
10262,48,13
10263,7,4
10264,233,0
10265,603,67
10266,817,69
10267,33508,0
10268,83408,76
10269,82960,1
10270,3330,1
10271,26043,0
10272,17042,0
10273,24888,0
10274,242,247
10275,75496,6
10276,10,3
10277,423096,68
10278,18,1
10279,31,12
10280,4,1
10281,83527,255
10282,16003,200
10283,16953,6
10284,89,1
10285,30127,30292
10286,75782,72
10287,18994,1
10288,21,0
10289,37707,0
10290,597,590
10291,427853,152
10292,3877,200
10293,4230,375
10294,7823,0
10295,3358,2
10296,1910,1885
10297,203,38
10298,12,3
10299,1539,20
10300,16992,10
