9401,3147,24
9402,277,16
9403,23445,0
9404,433,0
9405,250485,250360
9406,4566,0
9407,453,426
9408,7585,7581
9409,49725,21488
9410,96,14
9411,1615,4
9412,83612,1
9413,27120,0
9414,18,3
9415,24,20
9416,15706,10
9417,3231,27
9418,73,68
9419,29430,0
9420,76589,0
9421,17344,0
9422,18,0
9423,13,9
9424,34,0
9425,32,4
9426,280,17
9427,657,573
9428,906,0
9429,32,19
9430,172,12
9431,25802,0
9432,69623,1
9433,16872,0
9434,4391,223
9435,147,1
9436,4,1
9437,25063,0
9438,7014,6982
9439,14606,0
9440,669,0
9441,113,4
9442,4301,1
9443,3118,25
9444,53,5
9445,516,25
9446,4416,0
9447,3965,357
9448,119,0
9449,510,471
9450,131,131
9451,109,82
9452,69658,48
9453,70311,137
9454,76951,359
9455,694,0
9456,361785,0
9457,334363,20
9458,2154,0
9459,89,8
9460,144,2
9461,25006,0
9462,3543,36
9463,21611,0
9464,76734,76590
9465,32,11
9466,3353,0
9467,32933,0
9468,8,4
9469,333,296
9470,148,52
9471,28854,28664
9472,142,0
9473,29905,0
9474,222,3
9475,228,218
9476,15810,94
9477,17,14
9478,130,90
9479,27287,0
9480,3091,0
9481,159,141
9482,14,8
9483,16080,47
9484,534,0
9485,5,3
9486,1782,1762
9487,88095,3947
9488,29,0
9489,1586,8
9490,4378,1331
9491,23032,0
9492,15664,2
9493,785,696
9494,16973,728
9495,362896,5
9496,201,0
9497,32226,0
9498,261,17
9499,805,126
9500,1769,1767
