2601,17,5
2602,182,0
2603,69592,49
2604,139619,139025
2605,16,3
2606,147,0
2607,3063,6
2608,76446,0
2609,1154,0
2610,20892,20983
2611,10,3
2612,36,0
2613,3064,1
2614,239,0
2615,23,9
2616,15657,0
2617,838,0
2618,27807,27755
2619,13929,1
2620,69479,1
2621,1039,0
2622,28,3
2623,810,18
2624,138,0
2625,6974,6976
2626,15658,2
2627,3433,103
2628,30875,27808
2629,389468,37
2630,7,4
2631,52,5
2632,557,1
2633,1083,0
2634,5,1
2635,20885,20973
2636,30,0
2637,11,5
2638,153,0
2639,30,0
2640,7194,7169
2641,69516,9
2642,89,0
2643,63,0
2644,17,0
2645,79,36
2646,552,562
2647,776,0
2648,3,0
2649,48,5
2650,657,1
2651,389328,0
2652,111091,111201
2653,11,2
2654,164,0
2655,664,1
2656,3491,0
2657,1193,0
2658,16,1
2659,977,0
2660,34784,34747
2661,68,5
2662,15769,15747
2663,1242,0
2664,142,0
2665,1461,1305
2666,174,5
2667,17442,0
2668,56,7
2669,76841,13
2670,3499,0
2671,776,0
2672,76458,0
2673,1788,1770
2674,333727,3
2675,15723,16
2676,361751,0
2677,865,0
2678,15652,2
2679,575,11
2680,3064,1
2681,29,22
2682,77488,2
2683,1066,0
2684,685,0
2685,83797,3
2686,3144,15
2687,1070,0
2688,2,1
2689,499,0
2690,5,1
2691,22,1
2692,18,0
2693,1417,0
2694,13,0
2695,905,889
2696,2,0
2697,67,10
2698,3113,17
2699,1427,0
2700,27877,27887
