2501,826,1
2502,69538,0
2503,848,0
2504,3,0
2505,76441,2
2506,83347,6
2507,15764,73
2508,250996,250843
2509,333710,1
2510,388883,1
2511,1785,1737
2512,76491,0
2513,24,20
2514,13,1
2515,33,15
2516,146,1
2517,52,5
2518,179,0
2519,389244,22
2520,1838,1818
2521,383,0
2522,13921,0
2523,118,59
2524,22,0
2525,15667,0
2526,6,2
2527,19,9
2528,3079,0
2529,4,0
2530,250136,250626
2531,684,0
2532,361796,0
2533,76466,20
2534,83526,1
2535,76562,76413
2536,6,0
2537,1010,213
2538,7504,6943
2539,936,0
2540,17413,1
2541,15669,15721
2542,171,0
2543,1185,0
2544,7610,6948
2545,24,4
2546,3083,2
2547,4,1
2548,8704,8696
2549,1025,0
2550,461,455
2551,531,0
2552,29,0
2553,171,11
2554,173,0
2555,3056,0
2556,30840,27768
2557,685,0
2558,149,0
2559,52,5
2560,0,0
2561,361553,12
2562,669,2
2563,389946,32
2564,23,0
2565,7114,7054
2566,219,0
2567,76593,69
2568,15701,0
2569,9,3
2570,4,0
2571,90,1
2572,22,0
2573,3660,134
2574,1783,1767
2575,15718,9
2576,34773,34753
2577,41,5
2578,132,0
2579,1206,0
2580,83432,83346
2581,3576,33
2582,121,0
2583,252,113
2584,12,1
2585,554,5
2586,7,0
2587,361443,5
2588,32,0
2589,88,5
2590,55758,55562
2591,743,0
2592,444,443
2593,754,0
2594,122,0
2595,83356,1
2596,670,3
2597,680,26
2598,10,0
2599,15787,97
2600,1328,1305
