601,15,0
602,156,0
603,30915,28163
604,76520,0
605,15668,15648
606,15784,0
607,26,0
608,5,0
609,138998,138945
610,678,0
611,564,2
612,7085,7069
613,24,0
614,3,0
615,83514,83644
616,883,875
617,22,0
618,15672,0
619,25,0
620,20954,20840
621,28240,28229
622,2,0
623,3503,1
624,28,28
625,5306,5252
626,3,0
627,250019,251077
628,76592,0
629,147,0
630,1845,1831
631,21,0
632,3064,0
633,361354,0
634,6,0
635,17429,1
636,7659,6952
637,8729,8688
638,28,1
639,30859,27815
640,0,0
641,23,0
642,16009,1
643,20,0
644,34863,34768
645,83478,83354
646,12,0
647,32,0
648,453,448
649,663,3
650,1314,1307
651,138967,138894
652,76725,0
653,37,0
654,15670,0
655,69506,1
656,142,0
657,30852,27760
658,559,0
659,31,0
660,7209,7186
661,16,0
662,3,0
663,111131,111083
664,3499,0
665,34782,34743
666,142,0
667,58,7
668,76460,0
669,362344,0
670,3099,0
671,671,0
672,2,2
673,18,0
674,3,0
675,27804,27772
676,76474,76457
677,39,0
678,15661,1
679,13956,0
680,1330,1306
681,389417,1
682,28,0
683,41,0
684,7070,7064
685,69548,0
686,564,550
687,389700,0
688,140,0
689,667,1
690,457,435
691,25,0
692,83527,0
693,28730,28660
694,8,0
695,69680,1
696,489,440
697,153,0
698,4,0
699,389594,0
700,6980,6968
