3301,1194,0
3302,17481,1
3303,9,2
3304,666,0
3305,20,4
3306,35,2
3307,1631,0
3308,61,0
3309,148,0
3310,3,0
3311,142,1
3312,28254,28229
3313,1291,0
3314,172,0
3315,111303,111145
3316,43,0
3317,15940,225
3318,3075,0
3319,1042,0
3320,3501,0
3321,144,2
3322,76510,0
3323,2234,0
3324,3,0
3325,34792,34740
3326,292,0
3327,158,8
3328,1,0
3329,1893,0
3330,56217,55590
3331,1576,0
3332,8723,8709
3333,15687,1
3334,399,0
3335,58,9
3336,69515,0
3337,3973,357
3338,337,0
3339,661,1
3340,76830,2
3341,4,0
3342,29,2
3343,1826,0
3344,250551,250668
3345,361254,2
3346,389205,8
3347,2356,0
3348,1783,1740
3349,361739,28
3350,3064,4
3351,100,9
3352,12,0
3353,46,36
3354,141,1
3355,660,0
3356,47,0
3357,8,2
3358,3106,30
3359,1868,0
3360,1847,1824
3361,729,0
3362,595,319
3363,678,17
3364,110,55
3365,18,0
3366,33,28
3367,140,0
3368,6,0
3369,105,8
3370,3,0
3371,2157,0
3372,3,0
3373,1634,0
3374,388816,0
3375,5266,5255
3376,361950,0
3377,37,36
3378,27,2
3379,15723,17
3380,76470,76393
3381,34759,34802
3382,3530,26
3383,361598,99
3384,7523,6942
3385,45,6
3386,322,0
3387,80,2
3388,15657,15637
3389,1552,0
3390,15665,0
3391,1359,0
3392,665,0
3393,29,0
3394,402,0
3395,14014,82
3396,3,0
3397,3240,41
3398,278,0
3399,15666,10
3400,26,20
