5501,5597,0
5502,69547,4
5503,5990,0
5504,140,0
5505,15,8
5506,1146,0
5507,8980,0
5508,7081,7079
5509,66,17
5510,37,3
5511,76620,30
5512,675,1
5513,76905,218
5514,48,1
5515,181,32
5516,361660,7
5517,28,5
5518,3629,105
5519,6523,0
5520,466,438
5521,3734,0
5522,389653,1
5523,18,14
5524,105,0
5525,111315,111245
5526,3,0
5527,6503,0
5528,25,0
5529,13947,4
5530,3065,1
5531,4562,0
5532,15,2
5533,256,241
5534,1077,0
5535,83521,83382
5536,84917,0
5537,15689,3
5538,3076,6
5539,334174,530
5540,3,0
5541,417,22
5542,76571,77
5543,390172,203
5544,28723,28679
5545,167,19
5546,1613,409
5547,593,314
5548,3060,0
5549,84147,645
5550,55699,55613
5551,667,0
5552,8,0
5553,24,1
5554,1488,0
5555,15683,0
5556,11,1
5557,6553,0
5558,9,2
5559,15706,11
5560,69859,2
5561,8138,1596
5562,15696,1
5563,7285,0
5564,15720,12
5565,671,1
5566,250377,250554
5567,288,276
5568,464,436
5569,4157,0
5570,32,5
5571,32,5
5572,362628,1
5573,7356,0
5574,85,2
5575,362145,37
5576,147,0
5577,76597,76584
5578,1484,0
5579,189,123
5580,1781,1755
5581,4936,0
5582,621,0
5583,350,22
5584,5,0
5585,103,11
5586,34820,34896
5587,76742,61
5588,17442,9
5589,28291,28311
5590,143,0
5591,4497,0
5592,389690,0
5593,589,27
5594,899,0
5595,9,3
5596,129,0
5597,334309,90
5598,9,6
5599,236,214
5600,6982,7005
