8501,20400,0
8502,16645,0
8503,651,593
8504,106,0
8505,29758,29878
8506,4671,0
8507,91629,1398
8508,39,3
8509,21498,367
8510,176,12
8511,1585,52
8512,35864,37111
8513,19324,0
8514,161,1
8515,75262,29
8516,557,0
8517,82337,114
8518,4453,0
8519,418,212
8520,3236,0
8521,11215,0
8522,2733,0
8523,166,62
8524,394,0
8525,31,0
8526,148153,148574
8527,14579,0
8528,149,0
8529,1639,58
8530,59,7
8531,696,660
8532,33081,30041
8533,814,93
8534,416633,185
8535,28,3
8536,14812,4
8537,21388,0
8538,193,2
8539,22387,0
8540,703,0
8541,32982,29884
8542,2894,0
8543,22612,0
8544,3724,0
8545,414,21
8546,2939,0
8547,1079,933
8548,479,0
8549,25588,4978
8550,1888,1906
8551,1039,1002
8552,98,0
8553,1020,55
8554,585,4
8555,829,78
8556,98,13
8557,386086,228
8558,117,107
8559,70,62
8560,16676,1
8561,288,149
8562,295,14
8563,21104,0
8564,714,0
8565,26,11
8566,4918,0
8567,553,514
8568,9269,9277
8569,161,7
8570,92,7
8571,518,0
8572,585,0
8573,27430,0
8574,166,1
8575,748,719
8576,3241,0
8577,88,1
8578,4460,0
8579,918,902
8580,1427,1447
8581,12772,0
8582,32,8
8583,1364,55
8584,185,5
8585,16702,8
8586,8152,7468
8587,148,116
8588,16714,40
8589,3,1
8590,86,44
8591,3294,22
8592,89521,1
8593,32,12
8594,2981,0
8595,356821,15
8596,4,1
8597,22145,0
8598,272,1
8599,20323,0
8600,89414,89190
