9501,2031,65
9502,2976,0
9503,150,4
9504,1802,1788
9505,463,53
9506,14086,5
9507,937,18
9508,506,0
9509,572,394
9510,9,2
9511,21121,0
9512,196,6
9513,79438,1
9514,6910,793
9515,83630,38
9516,672,0
9517,174,143
9518,3328,0
9519,76735,152
9520,8726,8724
9521,19182,0
9522,80,38
9523,25627,6503
9524,557,0
9525,17453,12
9526,80,75
9527,357,161
9528,6,0
9529,52,18
9530,88,6
9531,9,5
9532,519,0
9533,31820,0
9534,390365,13
9535,819,212
9536,76548,0
9537,77,68
9538,390253,196
9539,30071,0
9540,669,0
9541,673,99
9542,26,18
9543,911,7
9544,173,0
9545,3645,135
9546,284,1
9547,26093,0
9548,139176,140280
9549,151,75
9550,334434,4
9551,22441,0
9552,362158,0
9553,390310,195
9554,22,13
9555,8727,8713
9556,582,0
9557,1245,1246
9558,7689,7034
9559,3525,442
9560,389809,3
9561,1521,66
9562,74,31
9563,75261,2697
9564,70,4
9565,598,31
9566,4188,0
9567,99,16
9568,23,0
9569,540,282
9570,29,1
9571,1225,1223
9572,902,0
9573,1048,0
9574,6155,0
9575,233,226
9576,34805,34867
9577,77737,119
9578,3809,0
9579,15731,26
9580,23,14
9581,3085,11
9582,179,2
9583,484,184
9584,20,0
9585,3070,12
9586,5674,0
9587,35559,0
9588,573,9
9589,362236,355
9590,69592,4
9591,69849,218
9592,15705,4
9593,84908,662
9594,140,0
9595,15771,34
9596,714,0
9597,7,3
9598,5973,0
9599,1069,1054
9600,458,460
