7701,83686,71
7702,2667,0
7703,19147,1
7704,17294,1
7705,3242,1
7706,2707,0
7707,11,4
7708,819,105
7709,150,115
7710,4,1
7711,56,16
7712,396850,0
7713,97,13
7714,39,4
7715,309,90
7716,22,0
7717,13046,0
7718,417741,212
7719,3952,155
7720,360174,0
7721,321,166
7722,1908,1920
7723,11257,0
7724,535,0
7725,16866,17
7726,3369,0
7727,19141,0
7728,38196,37560
7729,78787,3091
7730,74,10
7731,52,11
7732,282,0
7733,273782,271689
7734,141,0
7735,120436,119444
7736,68,0
7737,1366,46
7738,4132,136
7739,22403,2357
7740,89941,90690
7741,12263,0
7742,3617,8
7743,4089,40
7744,16914,16839
7745,285,23
7746,144,11
7747,19590,192
7748,82157,10
7749,275,121
7750,22449,22432
7751,543,497
7752,12,1
7753,7100,0
7754,2346,0
7755,608,7
7756,4,2
7757,17864,0
7758,8,1
7759,15460,0
7760,14956,0
7761,389506,5
7762,2148,0
7763,359,198
7764,38,3
7765,399,19
7766,57,53
7767,142,52
7768,78,0
7769,47,36
7770,61251,60498
7771,43,39
7772,3391,55
7773,844,48
7774,126,100
7775,15,13
7776,30443,30977
7777,17030,2
7778,1670,0
7779,825,0
7780,12,2
7781,420320,0
7782,139,3
7783,90175,122
7784,75395,1
7785,90752,2
7786,418389,41
7787,440,414
7788,678,4
7789,13637,0
7790,153,4
7791,710,34
7792,17,0
7793,19909,0
7794,10,0
7795,369,147
7796,645,0
7797,16158,100
7798,90,61
7799,287,251
7800,1338,1343
