7301,81146,174
7302,202,0
7303,20021,258
7304,3704,7
7305,37,21
7306,19,13
7307,15924,0
7308,148880,148716
7309,9986,0
7310,88393,88312
7311,758,40
7312,4,0
7313,21427,2130
7314,749,28
7315,273031,265567
7316,802,66
7317,4,1
7318,3189,0
7319,413,377
7320,697,0
7321,7205,0
7322,22,6
7323,770,3
7324,308,0
7325,39,33
7326,148,1
7327,454,438
7328,425616,0
7329,7,2
7330,39,4
7331,12945,0
7332,602,3
7333,11174,0
7334,354380,13
7335,79588,3
7336,72568,4
7337,129,77
7338,148,9
7339,88081,1582
7340,12,4
7341,1189,42
7342,1803,0
7343,208,96
7344,7337,7311
7345,16229,4
7346,1888,0
7347,3222,15
7348,79269,27
7349,16098,0
7350,86886,86947
7351,9292,0
7352,48,0
7353,152,1
7354,3144,0
7355,171,11
7356,26,3
7357,111,24
7358,17,14
7359,374504,32
7360,1835,1810
7361,28,12
7362,3,0
7363,374667,20
7364,13,11
7365,32,15
7366,18042,4
7367,74348,1734
7368,3,0
7369,10161,0
7370,3168,6
7371,28906,28904
7372,14451,4
7373,19867,524
7374,207,10
7375,809,134
7376,13,0
7377,1156,42
7378,37,1
7379,81042,1333
7380,86405,86531
7381,701,13
7382,1366,0
7383,16379,168
7384,3189,5
7385,388134,4
7386,111,11
7387,11160,3808
7388,422,0
7389,123,47
7390,56,18
7391,545,517
7392,30897,30343
7393,7394,0
7394,1368,0
7395,22089,22123
7396,629,331
7397,112,85
7398,73583,3
7399,80908,24
7400,59859,58761
