10001,77670,393
10002,439,19
10003,158,22
10004,842,2
10005,61,10
10006,7605,0
10007,40104,0
10008,73731,1
10009,21422,0
10010,2343,2322
10011,4431,401
10012,884,0
10013,57,17
10014,371,19
10015,615,114
10016,3,0
10017,699,2
10018,5851,0
10019,416951,1904
10020,81292,2
10021,62,29
10022,4209,0
10023,33,30
10024,88928,7
10025,12,3
10026,50,21
10027,171,19
10028,16715,78
10029,1937,9
10030,743,17
10031,537,272
10032,272687,272411
10033,22566,591
10034,89516,168
10035,389193,3
10036,357236,1
10037,34479,0
10038,416911,15
10039,25925,0
10040,418673,1
10041,2627,85
10042,6049,0
10043,4492,750
10044,1886,1898
10045,161,7
10046,4473,0
10047,371848,30
10048,78795,0
10049,280,219
10050,3144,7
10051,1373,1328
10052,25,20
10053,113,17
10054,26,22
10055,576,113
10056,15,1
10057,20039,401
10058,18002,1421
10059,60,51
10060,32,15
10061,33584,0
10062,143,1
10063,2347,2282
10064,149,1
10065,709,28
10066,114,80
10067,36683,0
10068,55,7
10069,25587,1
10070,698,12
10071,16,10
10072,180,0
10073,563,321
10074,3216,30
10075,1381,1353
10076,400712,25
10077,2191,80
10078,6184,1
10079,36395,0
10080,2084,2165
10081,67,25
10082,12652,5559
10083,865,0
10084,454,0
10085,427,8
10086,687,355
10087,77532,4
10088,15132,0
10089,750,20
10090,54,3
10091,28841,0
10092,123,66
10093,29430,0
10094,16928,13
10095,20,0
10096,24,0
10097,1329,1316
10098,40,31
10099,27189,0
10100,17023,0
