701,39,0
702,8,7
703,147,0
704,0,0
705,84040,83350
706,5,0
707,15679,2
708,7625,6993
709,32,0
710,3065,1
711,30884,27844
712,3513,0
713,56,9
714,8725,8696
715,1321,1312
716,83461,0
717,390306,0
718,6,0
719,32,0
720,29,30
721,15693,0
722,17,6
723,389599,0
724,83446,0
725,20872,20885
726,15659,15635
727,25,0
728,8707,8709
729,28254,28239
730,3072,0
731,145,0
732,28509,27843
733,35,0
734,6,0
735,84127,84964
736,21,0
737,3094,2
738,140,0
739,34,0
740,55902,55654
741,120,112
742,662,0
743,49,0
744,1789,1734
745,76616,0
746,6,0
747,31328,27749
748,27862,27872
749,15733,2
750,5276,5241
751,35,0
752,557,0
753,392060,0
754,29,0
755,76565,0
756,27984,27863
757,29,0
758,9,0
759,250410,250310
760,1779,1738
761,36,0
762,17433,0
763,15695,0
764,333582,0
765,28339,27806
766,8,0
767,694,4
768,0,0
769,26,0
770,875,888
771,4,0
772,333998,0
773,57,0
774,7128,6958
775,20895,20820
776,13954,0
777,147,2
778,9,0
779,156,5
780,29105,29091
781,3123,0
782,28,2
783,489,437
784,549,548
785,76441,1
786,69871,0
787,48,0
788,361544,0
789,4,0
790,3092,1
791,15698,2
792,1820,1766
793,685,0
794,6,0
795,660,0
796,361843,0
797,67,0
798,34792,34753
799,588,8
800,21,21
