1601,270,0
1602,3538,0
1603,389566,1
1604,9,0
1605,15674,1
1606,3067,1
1607,349,0
1608,30874,27889
1609,188,0
1610,34885,34778
1611,83475,2
1612,29,0
1613,315,0
1614,5,0
1615,12,1
1616,15672,0
1617,886,878
1618,52,0
1619,423,0
1620,6963,6969
1621,168,0
1622,36,0
1623,14,2
1624,139036,139209
1625,1323,1306
1626,2,0
1627,246,0
1628,142,0
1629,83386,0
1630,76447,1
1631,391011,7
1632,119,112
1633,3113,36
1634,145,1
1635,15698,0
1636,3,0
1637,375,0
1638,9339,8847
1639,76683,14
1640,83532,83486
1641,22,2
1642,66,0
1643,735,39
1644,69579,0
1645,559,2
1646,54,0
1647,656,0
1648,15677,0
1649,13962,0
1650,21,21
1651,17414,1
1652,683,0
1653,35,2
1654,62,0
1655,2,0
1656,28236,28218
1657,171,0
1658,44,0
1659,3102,1
1660,3512,1
1661,76496,0
1662,3,0
1663,291,0
1664,1,0
1665,55752,55883
1666,8721,8716
1667,400,0
1668,69511,0
1669,347,0
1670,76528,2
1671,29,2
1672,250568,250508
1673,389205,9
1674,1779,1740
1675,3075,4
1676,12,0
1677,142,0
1678,48,0
1679,3125,29
1680,1834,1842
1681,606,320
1682,110,55
1683,33,28
1684,6,0
1685,2,0
1686,3,0
1687,390143,1
1688,361740,0
1689,27,2
1690,76498,76515
1691,3524,26
1692,7620,6984
1693,336,0
1694,15707,15666
1695,15664,0
1696,669,0
1697,399,0
1698,3,1
1699,276,0
1700,26,22
