6601,183,20
6602,1185,0
6603,3131,3
6604,17394,2
6605,89,0
6606,9,2
6607,9405,0
6608,669,1
6609,603,4
6610,20,3
6611,15,0
6612,35,2
6613,157,143
6614,1631,0
6615,83965,83962
6616,62,0
6617,129,106
6618,150,0
6619,9017,0
6620,3,0
6621,817,32
6622,141,2
6623,84952,1002
6624,28234,28240
6625,694,25
6626,1282,0
6627,1966,867
6628,170,0
6629,270,175
6630,111184,111236
6631,52,46
6632,43,0
6633,3077,4
6634,15945,229
6635,217,53
6636,3058,0
6637,7766,0
6638,1043,0
6639,718,32
6640,3496,1
6641,390068,163
6642,143,2
6643,3064,0
6644,76564,0
6645,30,16
6646,2236,0
6647,571,529
6648,2,0
6649,16392,45
6650,35271,35841
6651,34,0
6652,291,0
6653,13792,0
6654,157,9
6655,15776,15794
6656,1,0
6657,30,25
6658,1915,0
6659,14511,0
6660,55773,55797
6661,5445,0
6662,1559,0
6663,413,32
6664,8730,8739
6665,175,6
6666,15663,0
6667,18220,1887
6668,401,0
6669,7077,7607
6670,57,9
6671,196,114
6672,69548,0
6673,6973,0
6674,3968,364
6675,3499,2
6676,339,0
6677,259,228
6678,659,1
6679,7340,0
6680,76485,2
6681,69630,66
6682,4,0
6683,77489,820
6684,29,2
6685,334077,22
6686,1833,0
6687,84,37
6688,250234,250309
6689,10505,0
6690,362056,2
6691,7177,0
6692,390025,8
6693,14030,68
6694,2361,0
6695,15669,2
6696,1797,1753
6697,83614,4
6698,361822,28
6699,34,4
6700,3104,4
